1086.00, 0.60479 
1087.00, 0.60318 
1088.00, 0.60138 
1089.00, 0.59934 
1090.00, 0.59708 
1091.00, 0.59468 
1092.00, 0.59224 
1093.00, 0.58993 
1094.00, 0.58791 
1095.00, 0.5863 
1096.00, 0.58516 
1097.00, 0.58447 
1098.00, 0.58416 
1099.00, 0.58411 
1100.00, 0.5842 
1101.00, 0.5843 
1102.00, 0.58434 
1103.00, 0.58427 
1104.00, 0.58404 
1105.00, 0.58364 
1106.00, 0.58307 
1107.00, 0.58234 
1108.00, 0.58146 
1109.00, 0.58046 
1110.00, 0.57937 
1111.00, 0.57821 
1112.00, 0.57702 
1113.00, 0.57579 
1114.00, 0.57455 
1115.00, 0.57329 
1116.00, 0.572 
1117.00, 0.57067 
1118.00, 0.56932 
1119.00, 0.56792 
1120.00, 0.56647 
1121.00, 0.56498 
1122.00, 0.56346 
1123.00, 0.5619 
1124.00, 0.56035 
1125.00, 0.55882 
1126.00, 0.55736 
1127.00, 0.556 
1128.00, 0.55474 
1129.00, 0.55358 
1130.00, 0.5525 
1131.00, 0.55146 
1132.00, 0.55042 
1133.00, 0.54934 
1134.00, 0.5482 
1135.00, 0.54699 
1136.00, 0.54573 
1137.00, 0.54446 
1138.00, 0.54323 
1139.00, 0.5421 
1140.00, 0.54114 
1141.00, 0.54036 
1142.00, 0.53977 
1143.00, 0.53933 
1144.00, 0.53899 
1145.00, 0.53868 
1146.00, 0.53834 
1147.00, 0.53791 
1148.00, 0.53737 
1149.00, 0.5367 
1150.00, 0.5359 
1151.00, 0.53497 
1152.00, 0.53392 
1153.00, 0.53273 
1154.00, 0.53141 
1155.00, 0.52995 
1156.00, 0.52837 
1157.00, 0.52669 
1158.00, 0.52499 
1159.00, 0.52333 
1160.00, 0.52179 
1161.00, 0.5204 
1162.00, 0.51921 
1163.00, 0.5182 
1164.00, 0.51737 
1165.00, 0.51666 
1166.00, 0.51605 
1167.00, 0.51549 
1168.00, 0.51494 
1169.00, 0.51435 
1170.00, 0.5137 
1171.00, 0.51295 
1172.00, 0.51209 
1173.00, 0.51113 
1174.00, 0.51009 
1175.00, 0.50899 
1176.00, 0.50789 
1177.00, 0.50678 
1178.00, 0.50569 
1179.00, 0.50462 
1180.00, 0.50356 
1181.00, 0.50251 
1182.00, 0.50148 
1183.00, 0.50049 
1184.00, 0.49955 
1185.00, 0.49867 
1186.00, 0.49787 
1187.00, 0.49715 
1188.00, 0.49648 
1189.00, 0.49584 
1190.00, 0.49517 
1191.00, 0.4944 
1192.00, 0.49347 
1193.00, 0.49234 
1194.00, 0.491 
1195.00, 0.4895 
1196.00, 0.48794 
1197.00, 0.48641 
1198.00, 0.485 
1199.00, 0.48376 
1200.00, 0.48271 
1201.00, 0.4818 
1202.00, 0.48098 
1203.00, 0.48019 
1204.00, 0.47937 
1205.00, 0.47853 
1206.00, 0.47769 
1207.00, 0.47691 
1208.00, 0.47624 
1209.00, 0.47574 
1210.00, 0.47543 
1211.00, 0.4753 
1212.00, 0.47528 
1213.00, 0.4753 
1214.00, 0.47528 
1215.00, 0.47514 
1216.00, 0.47484 
1217.00, 0.47437 
1218.00, 0.47373 
1219.00, 0.47294 
1220.00, 0.47204 
1221.00, 0.47104 
1222.00, 0.46999 
1223.00, 0.46891 
1224.00, 0.46781 
1225.00, 0.46672 
1226.00, 0.46566 
1227.00, 0.46463 
1228.00, 0.46366 
1229.00, 0.46273 
1230.00, 0.46184 
1231.00, 0.46097 
1232.00, 0.46012 
1233.00, 0.45927 
1234.00, 0.45841 
1235.00, 0.45753 
1236.00, 0.45662 
1237.00, 0.45568 
1238.00, 0.45472 
1239.00, 0.45377 
1240.00, 0.45284 
1241.00, 0.45195 
1242.00, 0.45113 
1243.00, 0.45038 
1244.00, 0.44969 
1245.00, 0.44906 
1246.00, 0.44844 
1247.00, 0.44783 
1248.00, 0.44718 
1249.00, 0.44649 
1250.00, 0.44576 
1251.00, 0.44501 
1252.00, 0.44425 
1253.00, 0.44351 
1254.00, 0.44281 
1255.00, 0.44214 
1256.00, 0.44151 
1257.00, 0.44091 
1258.00, 0.44032 
1259.00, 0.43973 
1260.00, 0.43912 
1261.00, 0.43848 
1262.00, 0.43781 
1263.00, 0.43712 
1264.00, 0.43643 
1265.00, 0.43574 
1266.00, 0.43509 
1267.00, 0.43447 
1268.00, 0.43389 
1269.00, 0.43332 
1270.00, 0.43273 
1271.00, 0.43207 
1272.00, 0.43127 
1273.00, 0.43025 
1274.00, 0.42895 
1275.00, 0.42733 
1276.00, 0.42536 
1277.00, 0.42311 
1278.00, 0.42069 
1279.00, 0.41828 
1280.00, 0.4161 
1281.00, 0.41436 
1282.00, 0.41321 
1283.00, 0.41271 
1284.00, 0.4128 
1285.00, 0.41333 
1286.00, 0.41412 
1287.00, 0.41496 
1288.00, 0.41571 
1289.00, 0.41627 
1290.00, 0.41661 
1291.00, 0.41673 
1292.00, 0.41666 
1293.00, 0.41645 
1294.00, 0.41611 
1295.00, 0.41567 
1296.00, 0.41514 
1297.00, 0.41451 
1298.00, 0.41382 
1299.00, 0.41306 
1300.00, 0.41226 
1301.00, 0.41143 
1302.00, 0.4106 
1303.00, 0.40977 
1304.00, 0.40892 
1305.00, 0.40805 
1306.00, 0.40711 
1307.00, 0.4061 
1308.00, 0.405 
1309.00, 0.40381 
1310.00, 0.40259 
1311.00, 0.40138 
1312.00, 0.40025 
1313.00, 0.39926 
1314.00, 0.39845 
1315.00, 0.39783 
1316.00, 0.3974 
1317.00, 0.39709 
1318.00, 0.39686 
1319.00, 0.39662 
1320.00, 0.39633 
1321.00, 0.39594 
1322.00, 0.39542 
1323.00, 0.39477 
1324.00, 0.394 
1325.00, 0.39314 
1326.00, 0.39224 
1327.00, 0.39135 
1328.00, 0.39051 
1329.00, 0.38976 
1330.00, 0.38912 
1331.00, 0.38858 
1332.00, 0.38811 
1333.00, 0.38768 
1334.00, 0.38724 
1335.00, 0.38677 
1336.00, 0.38625 
1337.00, 0.38569 
1338.00, 0.38511 
1339.00, 0.38453 
1340.00, 0.38398 
1341.00, 0.38345 
1342.00, 0.38295 
1343.00, 0.38245 
1344.00, 0.38193 
1345.00, 0.38138 
1346.00, 0.38078 
1347.00, 0.38014 
1348.00, 0.37944 
1349.00, 0.37871 
1350.00, 0.37793 
1351.00, 0.37713 
1352.00, 0.37629 
1353.00, 0.37545 
1354.00, 0.3746 
1355.00, 0.37378 
1356.00, 0.373 
1357.00, 0.37226 
1358.00, 0.37158 
1359.00, 0.37095 
1360.00, 0.37035 
1361.00, 0.36976 
1362.00, 0.36916 
1363.00, 0.36855 
1364.00, 0.36791 
1365.00, 0.36725 
1366.00, 0.36657 
1367.00, 0.3659 
1368.00, 0.36525 
1369.00, 0.36463 
1370.00, 0.36404 
1371.00, 0.36349 
1372.00, 0.36297 
1373.00, 0.36248 
1374.00, 0.362 
1375.00, 0.36154 
1376.00, 0.36109 
1377.00, 0.36065 
1378.00, 0.36021 
1379.00, 0.35977 
1380.00, 0.35933 
1381.00, 0.35887 
1382.00, 0.3584 
1383.00, 0.35792 
1384.00, 0.35744 
1385.00, 0.35696 
1386.00, 0.35648 
1387.00, 0.35599 
1388.00, 0.35548 
1389.00, 0.35497 
1390.00, 0.35443 
1391.00, 0.35387 
1392.00, 0.35328 
1393.00, 0.35267 
1394.00, 0.35202 
1395.00, 0.35133 
1396.00, 0.35062 
1397.00, 0.34988 
1398.00, 0.34912 
1399.00, 0.34838 
1400.00, 0.34767 
1401.00, 0.347 
1402.00, 0.34639 
1403.00, 0.34583 
1404.00, 0.3453 
1405.00, 0.34477 
1406.00, 0.34423 
1407.00, 0.34365 
1408.00, 0.34304 
1409.00, 0.34239 
1410.00, 0.34174 
1411.00, 0.34111 
1412.00, 0.34051 
1413.00, 0.33996 
1414.00, 0.33943 
1415.00, 0.33891 
1416.00, 0.33835 
1417.00, 0.33773 
1418.00, 0.33701 
1419.00, 0.33621 
1420.00, 0.33534 
1421.00, 0.33442 
1422.00, 0.3335 
1423.00, 0.33263 
1424.00, 0.33183 
1425.00, 0.33115 
1426.00, 0.3306 
1427.00, 0.3302 
1428.00, 0.32993 
1429.00, 0.32978 
1430.00, 0.32971 
1431.00, 0.32968 
1432.00, 0.32961 
1433.00, 0.32946 
1434.00, 0.32916 
1435.00, 0.3287 
1436.00, 0.32805 
1437.00, 0.32726 
1438.00, 0.32636 
